"","subj_idx","blockno","trialno","rt","response","id","motive","condition","other_poss_loss"
"1563",7,2,4,816,1,"md_as_21","reciprocity","control",280
"1564",7,2,5,854,0,"md_as_21","reciprocity","control",380
"1565",7,2,6,940,0,"md_as_21","reciprocity","control",40
"1566",7,2,7,1019,0,"md_as_21","reciprocity","control",60
"1567",7,2,8,842,0,"md_as_21","reciprocity","control",220
"1568",7,2,9,505,0,"md_as_21","reciprocity","control",20
"1569",7,2,10,867,0,"md_as_21","reciprocity","control",160
"1570",7,2,11,745,1,"md_as_21","reciprocity","control",240
"1571",7,2,12,1232,1,"md_as_21","reciprocity","control",380
"1572",7,2,13,1012,0,"md_as_21","reciprocity","control",320
"1573",7,2,14,699,0,"md_as_21","reciprocity","control",240
"1574",7,2,15,1078,1,"md_as_21","reciprocity","control",300
"1575",7,2,16,1091,0,"md_as_21","reciprocity","control",20
"1576",7,2,17,661,0,"md_as_21","reciprocity","control",60
"1577",7,2,18,1061,0,"md_as_21","reciprocity","control",100
"1578",7,2,19,848,0,"md_as_21","reciprocity","control",320
"1579",7,2,20,809,0,"md_as_21","reciprocity","control",280
"1580",7,2,21,775,0,"md_as_21","reciprocity","control",360
"1581",7,2,22,708,0,"md_as_21","reciprocity","control",360
"1582",7,2,23,753,0,"md_as_21","reciprocity","control",160
"1583",7,2,24,1017,1,"md_as_21","reciprocity","control",120
"1584",7,2,25,629,0,"md_as_21","reciprocity","control",180
"1585",7,2,26,737,0,"md_as_21","reciprocity","control",120
"1586",7,2,27,706,0,"md_as_21","reciprocity","control",300
"1587",7,2,28,1306,1,"md_as_21","reciprocity","control",380
"1588",7,2,29,1042,0,"md_as_21","reciprocity","control",220
"1589",7,2,30,727,0,"md_as_21","reciprocity","control",360
"1590",7,2,31,893,0,"md_as_21","reciprocity","control",100
"1591",7,2,32,939,0,"md_as_21","reciprocity","control",180
"1592",7,2,33,514,0,"md_as_21","reciprocity","control",340
"1593",7,2,34,677,0,"md_as_21","reciprocity","control",40
"1594",7,3,1,1577,0,"md_as_21","reciprocity","control",380
"1595",7,3,2,1070,0,"md_as_21","reciprocity","control",240
"1596",7,3,3,940,0,"md_as_21","reciprocity","control",120
"1597",7,3,4,802,0,"md_as_21","reciprocity","control",100
"1598",7,3,5,725,0,"md_as_21","reciprocity","control",20
"1599",7,3,6,667,0,"md_as_21","reciprocity","control",180
"1600",7,3,7,573,0,"md_as_21","reciprocity","control",160
"1601",7,3,8,613,0,"md_as_21","reciprocity","control",180
"1602",7,3,9,667,0,"md_as_21","reciprocity","control",320
"1603",7,3,10,733,0,"md_as_21","reciprocity","control",280
"1604",7,3,11,473,0,"md_as_21","reciprocity","control",220
"1605",7,3,12,764,0,"md_as_21","reciprocity","control",320
"1606",7,3,13,956,1,"md_as_21","reciprocity","control",340
"1607",7,3,14,787,0,"md_as_21","reciprocity","control",40
"1608",7,3,15,799,0,"md_as_21","reciprocity","control",120
"1609",7,3,16,595,0,"md_as_21","reciprocity","control",40
"1610",7,3,17,632,0,"md_as_21","reciprocity","control",340
"1611",7,3,18,637,0,"md_as_21","reciprocity","control",360
"1612",7,3,19,852,0,"md_as_21","reciprocity","control",280
"1613",7,3,20,610,0,"md_as_21","reciprocity","control",60
"1614",7,3,21,626,0,"md_as_21","reciprocity","control",300
"1615",7,3,22,675,0,"md_as_21","reciprocity","control",160
"1616",7,3,23,649,0,"md_as_21","reciprocity","control",300
"1617",7,3,24,655,0,"md_as_21","reciprocity","control",360
"1618",7,3,25,917,1,"md_as_21","reciprocity","control",380
"1619",7,3,26,573,0,"md_as_21","reciprocity","control",240
"1620",7,3,27,625,0,"md_as_21","reciprocity","control",380
"1621",7,3,28,607,0,"md_as_21","reciprocity","control",220
"1622",7,3,29,723,0,"md_as_21","reciprocity","control",360
"1623",7,3,30,564,0,"md_as_21","reciprocity","control",100
"1624",7,3,31,688,0,"md_as_21","reciprocity","control",360
"1625",7,3,32,674,0,"md_as_21","reciprocity","control",380
"1626",7,3,33,512,0,"md_as_21","reciprocity","control",60
"1627",7,3,34,562,0,"md_as_21","reciprocity","control",20
"1628",8,1,1,1540,1,"md_as_22","reciprocity","treatment",360
"1629",8,1,2,1242,0,"md_as_22","reciprocity","treatment",20
"1630",8,1,3,1384,0,"md_as_22","reciprocity","treatment",100
"1631",8,1,4,1967,0,"md_as_22","reciprocity","treatment",40
"1632",8,1,5,2096,1,"md_as_22","reciprocity","treatment",340
"1633",8,1,6,1728,1,"md_as_22","reciprocity","treatment",360
"1634",8,1,7,2769,1,"md_as_22","reciprocity","treatment",180
"1635",8,1,9,2493,0,"md_as_22","reciprocity","treatment",20
"1636",8,1,10,3059,1,"md_as_22","reciprocity","treatment",360
"1637",8,1,11,3369,1,"md_as_22","reciprocity","treatment",240
"1638",8,1,13,2759,1,"md_as_22","reciprocity","treatment",120
"1639",8,1,16,1539,1,"md_as_22","reciprocity","treatment",320
"1640",8,1,18,1737,1,"md_as_22","reciprocity","treatment",320
"1641",8,1,19,3106,1,"md_as_22","reciprocity","treatment",380
"1642",8,1,20,2576,1,"md_as_22","reciprocity","treatment",360
"1643",8,1,21,1744,1,"md_as_22","reciprocity","treatment",220
"1644",8,1,23,3687,1,"md_as_22","reciprocity","treatment",220
"1645",8,1,24,2595,1,"md_as_22","reciprocity","treatment",280
"1646",8,1,25,2820,1,"md_as_22","reciprocity","treatment",280
"1647",8,1,26,3337,1,"md_as_22","reciprocity","treatment",300
"1648",8,1,27,2616,1,"md_as_22","reciprocity","treatment",380
"1649",8,1,28,3426,1,"md_as_22","reciprocity","treatment",100
"1650",8,1,30,3065,0,"md_as_22","reciprocity","treatment",160
"1651",8,1,31,3735,1,"md_as_22","reciprocity","treatment",240
"1652",8,1,32,3012,1,"md_as_22","reciprocity","treatment",340
"1653",8,1,33,2130,1,"md_as_22","reciprocity","treatment",380
"1654",8,1,34,3122,0,"md_as_22","reciprocity","treatment",380
"1655",8,2,1,2871,1,"md_as_22","reciprocity","treatment",360
"1656",8,2,2,1750,1,"md_as_22","reciprocity","treatment",20
"1657",8,2,3,1950,1,"md_as_22","reciprocity","treatment",100
"1658",8,2,5,2587,1,"md_as_22","reciprocity","treatment",340
"1659",8,2,6,1650,1,"md_as_22","reciprocity","treatment",360
"1660",8,2,7,2944,1,"md_as_22","reciprocity","treatment",180
"1661",8,2,8,2963,1,"md_as_22","reciprocity","treatment",180
"1662",8,2,10,2377,1,"md_as_22","reciprocity","treatment",360
"1663",8,2,11,1686,1,"md_as_22","reciprocity","treatment",240
"1664",8,2,12,3296,1,"md_as_22","reciprocity","treatment",60
"1665",8,2,13,2248,1,"md_as_22","reciprocity","treatment",120
"1666",8,2,14,2723,1,"md_as_22","reciprocity","treatment",160
"1667",8,2,15,2023,1,"md_as_22","reciprocity","treatment",40
"1668",8,2,16,1549,1,"md_as_22","reciprocity","treatment",320
"1669",8,2,18,2873,1,"md_as_22","reciprocity","treatment",320
"1670",8,2,19,2777,1,"md_as_22","reciprocity","treatment",380
"1671",8,2,20,1443,1,"md_as_22","reciprocity","treatment",360
"1672",8,2,21,2849,1,"md_as_22","reciprocity","treatment",220
"1673",8,2,22,3184,1,"md_as_22","reciprocity","treatment",60
"1674",8,2,23,1248,1,"md_as_22","reciprocity","treatment",220
"1675",8,2,24,2412,1,"md_as_22","reciprocity","treatment",280
"1676",8,2,25,2357,1,"md_as_22","reciprocity","treatment",280
"1677",8,2,27,1896,1,"md_as_22","reciprocity","treatment",380
"1678",8,2,28,2631,1,"md_as_22","reciprocity","treatment",100
"1679",8,2,29,3287,1,"md_as_22","reciprocity","treatment",300
"1680",8,2,31,1503,1,"md_as_22","reciprocity","treatment",240
"1681",8,2,32,2012,1,"md_as_22","reciprocity","treatment",340
"1682",8,2,33,1076,1,"md_as_22","reciprocity","treatment",380
"1683",8,2,34,2177,0,"md_as_22","reciprocity","treatment",380
"1684",8,3,1,2604,1,"md_as_22","reciprocity","treatment",380
"1685",8,3,2,1767,1,"md_as_22","reciprocity","treatment",100
"1686",8,3,3,2403,1,"md_as_22","reciprocity","treatment",20
"1687",8,3,4,1961,1,"md_as_22","reciprocity","treatment",360
"1688",8,3,5,3859,1,"md_as_22","reciprocity","treatment",100
"1689",8,3,6,1849,1,"md_as_22","reciprocity","treatment",360
"1690",8,3,7,2675,0,"md_as_22","reciprocity","treatment",20
"1691",8,3,8,1976,1,"md_as_22","reciprocity","treatment",160
"1692",8,3,9,2479,0,"md_as_22","reciprocity","treatment",40
"1693",8,3,10,1988,1,"md_as_22","reciprocity","treatment",360
"1694",8,3,11,3065,1,"md_as_22","reciprocity","treatment",120
"1695",8,3,12,2772,0,"md_as_22","reciprocity","treatment",60
"1696",8,3,13,3226,1,"md_as_22","reciprocity","treatment",280
"1697",8,3,14,2355,1,"md_as_22","reciprocity","treatment",160
"1698",8,3,15,1987,1,"md_as_22","reciprocity","treatment",300
"1699",8,3,16,3114,0,"md_as_22","reciprocity","treatment",60
"1700",8,3,18,1956,1,"md_as_22","reciprocity","treatment",220
"1701",8,3,20,3477,1,"md_as_22","reciprocity","treatment",40
"1702",8,3,21,3454,1,"md_as_22","reciprocity","treatment",180
"1703",8,3,22,1157,1,"md_as_22","reciprocity","treatment",280
"1704",8,3,23,1388,1,"md_as_22","reciprocity","treatment",240
"1705",8,3,24,1226,1,"md_as_22","reciprocity","treatment",220
"1706",8,3,25,2260,1,"md_as_22","reciprocity","treatment",240
"1707",8,3,26,2573,1,"md_as_22","reciprocity","treatment",380
"1708",8,3,27,1965,0,"md_as_22","reciprocity","treatment",380
"1709",8,3,28,3702,0,"md_as_22","reciprocity","treatment",120
"1710",8,3,29,3648,1,"md_as_22","reciprocity","treatment",340
"1711",8,3,30,1306,1,"md_as_22","reciprocity","treatment",360
"1712",8,3,32,1107,1,"md_as_22","reciprocity","treatment",300
"1713",8,3,33,2329,1,"md_as_22","reciprocity","treatment",320
"1714",8,3,34,2690,1,"md_as_22","reciprocity","treatment",340
"1715",8,1,1,1222,1,"md_as_22","reciprocity","control",280
"1716",8,1,2,1081,1,"md_as_22","reciprocity","control",240
"1717",8,1,3,1393,0,"md_as_22","reciprocity","control",380
"1718",8,1,4,1660,1,"md_as_22","reciprocity","control",180
"1719",8,1,5,1591,1,"md_as_22","reciprocity","control",300
"1720",8,1,6,3332,1,"md_as_22","reciprocity","control",60
"1721",8,1,7,1504,1,"md_as_22","reciprocity","control",300
"1722",8,1,8,927,1,"md_as_22","reciprocity","control",360
"1723",8,1,9,2527,1,"md_as_22","reciprocity","control",180
"1724",8,1,10,1017,1,"md_as_22","reciprocity","control",120
"1725",8,1,11,1151,1,"md_as_22","reciprocity","control",320
"1726",8,1,12,1751,1,"md_as_22","reciprocity","control",160
"1727",8,1,13,3605,0,"md_as_22","reciprocity","control",40
"1728",8,1,14,1329,1,"md_as_22","reciprocity","control",360
"1729",8,1,15,1586,1,"md_as_22","reciprocity","control",320
"1730",8,1,16,1683,1,"md_as_22","reciprocity","control",360
"1731",8,1,17,2438,1,"md_as_22","reciprocity","control",60
"1732",8,1,18,1018,1,"md_as_22","reciprocity","control",160
"1733",8,1,19,2449,0,"md_as_22","reciprocity","control",20
"1734",8,1,20,2042,1,"md_as_22","reciprocity","control",380
"1735",8,1,21,2549,1,"md_as_22","reciprocity","control",380
"1736",8,1,22,1075,1,"md_as_22","reciprocity","control",340
"1737",8,1,23,1355,1,"md_as_22","reciprocity","control",100
"1738",8,1,24,1248,1,"md_as_22","reciprocity","control",280
"1739",8,1,25,2433,1,"md_as_22","reciprocity","control",100
"1740",8,1,26,2235,1,"md_as_22","reciprocity","control",220
"1741",8,1,27,2397,1,"md_as_22","reciprocity","control",120
"1742",8,1,28,3191,1,"md_as_22","reciprocity","control",340
"1743",8,1,29,1680,1,"md_as_22","reciprocity","control",240
"1744",8,1,30,1796,1,"md_as_22","reciprocity","control",40
"1745",8,1,31,3732,1,"md_as_22","reciprocity","control",20
"1746",8,1,32,1524,1,"md_as_22","reciprocity","control",220
"1747",8,1,33,1254,1,"md_as_22","reciprocity","control",360
"1748",8,1,34,1276,1,"md_as_22","reciprocity","control",380
"1749",8,2,1,2161,1,"md_as_22","reciprocity","control",280
"1750",8,2,2,1037,1,"md_as_22","reciprocity","control",240
"1751",8,2,3,1332,0,"md_as_22","reciprocity","control",380
"1752",8,2,4,2483,1,"md_as_22","reciprocity","control",180
"1753",8,2,5,1762,1,"md_as_22","reciprocity","control",300
"1754",8,2,6,3050,1,"md_as_22","reciprocity","control",60
"1755",8,2,7,1718,1,"md_as_22","reciprocity","control",300
"1756",8,2,8,2617,1,"md_as_22","reciprocity","control",360
"1757",8,2,9,2175,1,"md_as_22","reciprocity","control",180
"1758",8,2,10,2542,1,"md_as_22","reciprocity","control",120
"1759",8,2,11,1891,1,"md_as_22","reciprocity","control",320
"1760",8,2,12,2302,1,"md_as_22","reciprocity","control",160
"1761",8,2,13,2430,1,"md_as_22","reciprocity","control",40
"1762",8,2,14,3085,1,"md_as_22","reciprocity","control",360
"1763",8,2,15,1594,1,"md_as_22","reciprocity","control",320
"1764",8,2,16,1411,1,"md_as_22","reciprocity","control",360
"1765",8,2,17,2441,0,"md_as_22","reciprocity","control",60
"1766",8,2,18,2854,0,"md_as_22","reciprocity","control",160
"1767",8,2,19,3239,0,"md_as_22","reciprocity","control",20
"1768",8,2,20,1569,1,"md_as_22","reciprocity","control",380
"1769",8,2,21,1186,1,"md_as_22","reciprocity","control",380
"1770",8,2,22,3752,1,"md_as_22","reciprocity","control",340
"1771",8,2,23,2019,1,"md_as_22","reciprocity","control",100
"1772",8,2,24,1595,1,"md_as_22","reciprocity","control",280
"1773",8,2,26,1091,1,"md_as_22","reciprocity","control",220
"1774",8,2,27,1378,1,"md_as_22","reciprocity","control",120
"1775",8,2,28,1559,1,"md_as_22","reciprocity","control",340
"1776",8,2,29,2274,1,"md_as_22","reciprocity","control",240
"1777",8,2,30,2402,0,"md_as_22","reciprocity","control",40
"1778",8,2,31,2636,0,"md_as_22","reciprocity","control",20
"1779",8,2,32,1625,1,"md_as_22","reciprocity","control",220
"1780",8,2,33,1432,1,"md_as_22","reciprocity","control",360
"1781",8,2,34,2770,1,"md_as_22","reciprocity","control",380
"1782",8,3,1,1765,1,"md_as_22","reciprocity","control",280
"1783",8,3,2,1667,1,"md_as_22","reciprocity","control",320
"1784",8,3,3,3358,0,"md_as_22","reciprocity","control",40
"1785",8,3,4,2087,1,"md_as_22","reciprocity","control",100
"1786",8,3,5,1261,1,"md_as_22","reciprocity","control",360
"1787",8,3,6,2627,0,"md_as_22","reciprocity","control",20
"1788",8,3,7,1840,1,"md_as_22","reciprocity","control",180
"1789",8,3,8,1665,1,"md_as_22","reciprocity","control",360
"1790",8,3,9,2834,1,"md_as_22","reciprocity","control",120
"1791",8,3,10,2476,0,"md_as_22","reciprocity","control",20
"1792",8,3,11,2818,1,"md_as_22","reciprocity","control",340
"1793",8,3,12,1326,1,"md_as_22","reciprocity","control",320
"1794",8,3,13,1564,1,"md_as_22","reciprocity","control",60
"1795",8,3,14,1657,1,"md_as_22","reciprocity","control",240
"1796",8,3,15,1703,1,"md_as_22","reciprocity","control",100
"1797",8,3,16,1815,1,"md_as_22","reciprocity","control",280
"1798",8,3,17,3294,1,"md_as_22","reciprocity","control",160
"1799",8,3,18,1484,1,"md_as_22","reciprocity","control",160
"1800",8,3,19,1187,1,"md_as_22","reciprocity","control",220
"1801",8,3,20,1200,1,"md_as_22","reciprocity","control",180
"1802",8,3,21,1677,1,"md_as_22","reciprocity","control",60
"1803",8,3,22,3781,1,"md_as_22","reciprocity","control",300
"1804",8,3,23,3426,1,"md_as_22","reciprocity","control",220
"1805",8,3,24,3669,1,"md_as_22","reciprocity","control",240
"1806",8,3,25,1942,1,"md_as_22","reciprocity","control",120
"1807",8,3,26,3067,1,"md_as_22","reciprocity","control",40
"1808",8,3,27,3594,1,"md_as_22","reciprocity","control",300
"1809",8,3,28,1593,1,"md_as_22","reciprocity","control",340
"1810",8,3,29,1220,1,"md_as_22","reciprocity","control",360
"1811",8,3,30,1633,1,"md_as_22","reciprocity","control",380
"1812",8,3,31,2443,0,"md_as_22","reciprocity","control",380
"1813",8,3,32,1083,1,"md_as_22","reciprocity","control",380
"1814",8,3,33,1936,1,"md_as_22","reciprocity","control",380
"1815",8,3,34,1636,1,"md_as_22","reciprocity","control",360
"1816",9,1,1,1405,1,"md_as_30","reciprocity","treatment",340
"1817",9,1,2,1270,0,"md_as_30","reciprocity","treatment",280
"1818",9,1,3,1669,1,"md_as_30","reciprocity","treatment",380
"1819",9,1,4,2057,1,"md_as_30","reciprocity","treatment",180
"1820",9,1,5,1798,1,"md_as_30","reciprocity","treatment",240
"1821",9,1,6,2333,1,"md_as_30","reciprocity","treatment",360
"1822",9,1,7,1977,1,"md_as_30","reciprocity","treatment",280
"1823",9,1,8,1426,0,"md_as_30","reciprocity","treatment",40
"1824",9,1,9,1580,0,"md_as_30","reciprocity","treatment",120
"1825",9,1,10,1483,0,"md_as_30","reciprocity","treatment",340
"1826",9,1,11,1709,0,"md_as_30","reciprocity","treatment",380
"1827",9,1,12,2639,1,"md_as_30","reciprocity","treatment",320
"1828",9,1,13,1547,0,"md_as_30","reciprocity","treatment",320
"1829",9,1,14,1791,0,"md_as_30","reciprocity","treatment",60
"1830",9,1,15,2543,1,"md_as_30","reciprocity","treatment",380
"1831",9,1,16,2529,0,"md_as_30","reciprocity","treatment",100
"1832",9,1,17,2134,1,"md_as_30","reciprocity","treatment",360
"1833",9,1,18,1835,0,"md_as_30","reciprocity","treatment",380
"1834",9,1,19,2068,1,"md_as_30","reciprocity","treatment",360
"1835",9,1,20,1363,0,"md_as_30","reciprocity","treatment",20
"1836",9,1,21,1883,0,"md_as_30","reciprocity","treatment",20
"1837",9,1,22,2247,0,"md_as_30","reciprocity","treatment",240
"1838",9,1,23,2842,0,"md_as_30","reciprocity","treatment",160
"1839",9,1,24,2310,0,"md_as_30","reciprocity","treatment",160
"1840",9,1,25,2076,1,"md_as_30","reciprocity","treatment",300
"1841",9,1,26,1342,0,"md_as_30","reciprocity","treatment",220
"1842",9,1,27,3056,0,"md_as_30","reciprocity","treatment",40
"1843",9,1,28,1336,0,"md_as_30","reciprocity","treatment",180
"1844",9,1,29,1467,0,"md_as_30","reciprocity","treatment",100
"1845",9,1,30,1204,0,"md_as_30","reciprocity","treatment",360
"1846",9,1,31,2190,0,"md_as_30","reciprocity","treatment",120
"1847",9,1,32,2261,0,"md_as_30","reciprocity","treatment",60
"1848",9,1,33,1806,1,"md_as_30","reciprocity","treatment",220
"1849",9,1,34,2075,1,"md_as_30","reciprocity","treatment",300
"1850",9,2,1,1433,1,"md_as_30","reciprocity","treatment",340
"1851",9,2,2,2466,0,"md_as_30","reciprocity","treatment",280
"1852",9,2,3,1976,1,"md_as_30","reciprocity","treatment",380
"1853",9,2,4,1689,1,"md_as_30","reciprocity","treatment",180
"1854",9,2,5,1830,1,"md_as_30","reciprocity","treatment",240
"1855",9,2,6,3224,1,"md_as_30","reciprocity","treatment",360
"1856",9,2,7,1511,1,"md_as_30","reciprocity","treatment",280
"1857",9,2,8,1073,0,"md_as_30","reciprocity","treatment",40
"1858",9,2,9,2160,0,"md_as_30","reciprocity","treatment",120
"1859",9,2,10,1277,1,"md_as_30","reciprocity","treatment",340
"1860",9,2,11,1376,0,"md_as_30","reciprocity","treatment",380
"1861",9,2,12,1121,1,"md_as_30","reciprocity","treatment",320
"1862",9,2,13,2400,0,"md_as_30","reciprocity","treatment",320
"1863",9,2,14,2206,1,"md_as_30","reciprocity","treatment",60
"1864",9,2,15,1567,1,"md_as_30","reciprocity","treatment",380
"1865",9,2,16,2414,0,"md_as_30","reciprocity","treatment",100
"1866",9,2,17,1207,1,"md_as_30","reciprocity","treatment",360
"1867",9,2,18,1546,1,"md_as_30","reciprocity","treatment",380
"1868",9,2,19,1530,1,"md_as_30","reciprocity","treatment",360
"1869",9,2,20,1584,0,"md_as_30","reciprocity","treatment",20
"1870",9,2,21,2000,0,"md_as_30","reciprocity","treatment",20
"1871",9,2,22,2664,1,"md_as_30","reciprocity","treatment",240
"1872",9,2,23,2199,1,"md_as_30","reciprocity","treatment",160
